2IRF_G	AAA39333.1	1.0	0.31142857142857144
4QTO_A	AAW38627.1	0.997979797979798	0.9919678714859438
2PPV_A	AAO04146.1	0.9874213836477987	0.9457831325301205
2JFU_A	AFK58913.1	1.0	0.9784172661870504
1N4K_A	CAA33433.1	1.0	0.10618181818181818
2GS5_A	CAE50889.1	0.9783783783783784	0.9095477386934674
4CI9_A	AAH00597.1	0.9975903614457832	0.8625
2YN2_A	CAA93399.1	1.0	0.9372693726937269
2QOL_A	AAG43576.1	0.989010989010989	0.27439024390243905
3FGE_A	ABI71883.1	0.9845360824742269	0.9408866995073891
1J77_A	AHW76438.1	1.0	0.8658008658008658
4CFQ_C	CAG29341.1	0.9647058823529412	0.8118811881188119
2Y78_A	CAH39299.1	1.0	0.9186991869918699
2Q1Z_B	ABA80279.1	1.0	0.8644859813084113
3CT5_A	ACE96036.1	1.0	0.43561643835616437
4MXN_A	EDN88021.1	1.0	0.8804780876494024
3ZIE_A	AAB90460.1	0.9878048780487805	0.6585365853658537
3C10_A	BAG54670.1	1.0	0.8428246013667426
3EOP_A	AAH93074.1	0.9940828402366864	0.7433628318584071
3CBL_A	EAX02114.1	0.9887640449438202	0.42770352369380316
4QYI_A	AAT34197.1	1.0	0.9239130434782609
3M1T_A	ABM01658.1	0.9808429118773946	0.9309090909090909
4APY_A	ABK74881.1	1.0	0.9672897196261683
4HXY_A	AAQ84156.1	1.0	0.17425174251742517
1N13_B	AAB98302.1	1.0	0.6746987951807228
1VYK_A	CAA29056.1	0.9922480620155039	0.5493562231759657
2W69_A	CAC85212.1	1.0	0.6498316498316499
1FNA_A	AAD09450.1	1.0	0.3181818181818182
4O64_A	BAA97672.1	1.0	0.14009661835748793
2CKF_A	CAG17576.1	1.0	0.9846153846153847
3KKZ_A	CAH07371.1	0.996	0.9540229885057471
4UVJ_A	CAA86966.1	1.0	0.31624674196351
4USR_A	EME00352.1	1.0	0.9779005524861878
1GH2_A	AAC05830.1	0.9906542056074766	0.36551724137931035
3FRK_A	AAR85519.1	1.0	0.9972677595628415
4MI7_A	AAL19988.1	1.0	0.5414847161572053
3M45_A	BAC32876.1	1.0	0.255050505050505
3DDS_A	AAA35906.1	1.0	0.42321644498186217
3RKL_A	AAS89095.1	1.0	0.9634146341463414
1JNP_A	AAB87461.1	0.9900990099009901	0.8547008547008547
2ZD7_A	CAA96152.1	1.0	0.8377358490566038
2JE6_A	AAK41030.1	0.9963235294117647	0.9748201438848921
3OD1_A	BAB07303.1	0.9891304347826086	0.914572864321608
4QEA_D	ACD72366.1	0.996031746031746	0.98046875
1SJI_A	AAA30833.1	1.0	0.851581508515815
2PA1_A	AAL65265.1	0.9767441860465116	0.28865979381443296
3JST_A	AAL53045.1	1.0	0.9897959183673469
1YCO_A	AAO81441.1	0.9963503649635036	0.9891304347826086
4AYO_A	ABZ73160.1	1.0	0.937365010799136
3ETI_A	AAY32595.1	0.9940476190476191	0.04210791729702471
3CTR_A	BAG61572.1	0.9733333333333334	0.15698924731182795
1G12_A	BAB82381.1	1.0	0.4785100286532951
1JPC_A	AAA33346.1	1.0	0.6835443037974683
3IGM_B	CZU00361.1	0.9838709677419355	0.07493857493857493
3AVR_A	AAH93868.1	0.9978858350951374	0.33666191155492153
3I3V_A	CAB56683.1	0.9974093264248705	0.8953488372093024
1Q7S_A	EAW94394.1	1.0	0.65
3H8N_A	AAC50336.1	1.0	0.6456953642384106
2QVK_A	AAA62766.1	1.0	0.12461380020597322
3ABG_A	BAA02123.1	1.0	0.8865619546247818
4QPL_B	AAM81086.1	1.0	0.98
1LGP_A	BAA91817.1	0.9911504424778761	0.1794871794871795
1T1V_A	BAC25034.1	1.0	0.9893617021276596
3U1T_A	AAT70109.1	0.9930313588850174	0.8333333333333334
3L7Q_A	AAN58985.1	1.0	0.9841269841269841
1UXZ_A	AAB61462.2	0.9923664122137404	0.2086677367576244
2XBT_A	AAG01230.2	0.9936708860759493	0.06767241379310344
3KZP_A	CAC98326.1	0.9912280701754386	0.9576271186440678
1TO0_A	CAB16060.1	0.9929577464788732	0.88125
3TL3_A	ABL03600.1	1.0	0.9291338582677166
4L3T_A	AAI11988.1	0.9808102345415778	0.8863198458574181
1XYI_A	AAA80315.1	0.9696969696969697	0.9552238805970149
4GFK_A	AAF93390.1	0.9945652173913043	0.8672985781990521
4FPP_A	AAK25432.1	1.0	0.8070866141732284
4BR6_A	ABQ52379.1	1.0	0.98989898989899
3I2A_A	AAC60535.1	0.9555555555555556	0.8269230769230769
2V79_A	ABN10247.1	1.0	0.49356223175965663
3WXM_A	BAA80848.1	1.0	0.9863013698630136
12AS_A	AAA24249.1	0.9959839357429718	0.7515151515151515
4KO7_A	CAA30279.1	0.9765625	0.8389261744966443
3T58_A	AAH34131.1	0.9975062344139651	0.7490636704119851
2EHD_A	AAS80758.1	0.9903381642512077	0.8723404255319149
3SVL_A	AAC76736.1	1.0	0.9576719576719577
2HX0_A	AAX66919.1	0.9629629629629629	0.9154929577464789
3A7L_A	AAA69072.1	1.0	0.9846153846153847
2HRP_L	CAA24189.1	1.0	0.4703196347031963
1YB3_A	AAL80292.1	1.0	0.9702380952380952
2BR9_A	BAA32538.1	1.0	0.8984375
1WOL_A	BAB65695.1	0.9918032786885246	0.983739837398374
2FKN_A	BAA06643.1	1.0	0.9837251356238698
3GAZ_A	ABD27204.1	0.9938837920489296	0.9447674418604651
4KVX_A	CAB52427.1	0.9861111111111112	0.797752808988764
4OHU_A	CCP44244.1	1.0	0.9888888888888889
3NDZ_E	AAA23233.1	1.0	0.20736434108527133
3FND_A	AAO77931.1	0.97	0.8243626062322946
2CXK_A	AAI51836.1	0.9651162790697675	0.04958183990442055
3BK2_A	AAS81121.1	0.9962616822429906	0.9285714285714286
1HZF_A	AAI46674.1	0.9865319865319865	0.17245438493231313
3WDP_P	AHW49177.1	0.9915254237288136	0.9894291754756871
3D53_A	CAA15034.1	1.0	0.9826589595375722
3QHB_A	AAA81276.1	1.0	0.988950276243094
4FLA_A	ABD34791.1	1.0	0.3853211009174312
1Y94_A	CAA26832.1	0.9871794871794872	0.616
1TC1_A	AAB46391.1	0.9885714285714285	0.7792792792792793
4QL4_A	PGB52890.1	0.9963369963369964	0.8831168831168831
3NZM_A	BAA18870.1	0.9612403100775194	0.13304721030042918
3Q2I_A	AAQ61788.1	1.0	0.9773371104815864
2WG7_A	CAB40842.1	1.0	0.7857142857142857
1GPM_A	AAB18619.1	1.0	0.9524714828897338
3QKA_A	ACC39461.1	1.0	0.9031007751937985
4JRM_D	AAF95167.1	1.0	0.9927710843373494
4WZA_E	AAA64709.1	1.0	0.9484536082474226
3DFG_A	AAK85399.1	0.9929577464788732	0.8757763975155279
3C4B_A	AAL84637.1	0.9831932773109243	0.6464088397790055
4UBS_A	BAC75180.2	1.0	0.9751861042183623
3ZHN_A	AAG03470.1	1.0	0.8451612903225807
1XM7_A	AAC07557.1	1.0	0.9387755102040817
4MN9_A	AAA49525.1	0.9942196531791907	0.9717514124293786
2Y1B_A	AAA24508.1	1.0	0.6417910447761194
1HQ0_A	CAA50007.1	0.9966101694915255	0.2896551724137931
1G94_A	CAA41481.1	1.0	0.6686567164179105
1OHP_A	AAA25871.1	0.984	0.9761904761904762
2P5Y_A	BAD70414.1	1.0	0.9967948717948718
1EF1_A	AAH17293.1	0.9930795847750865	0.49653979238754326
1UZK_A	BAD16739.1	1.0	0.05257660167130919
4HOI_A	BAE24272.1	0.9823008849557522	0.11212121212121212
2W9S_A	CAA68824.1	0.9872611464968153	0.9567901234567902
4I77_Z	CAA48824.1	1.0	0.7293233082706767
1J0W_A	AAH08992.1	0.9896907216494846	0.4824120603015075
4F25_A	CAA88401.1	0.9876543209876543	0.15296367112810708
4FWW_A	ACF47621.1	0.9980506822612085	0.7901234567901234
4AE5_A	BAB42921.1	1.0	0.9523809523809523
3K5J_A	AAW90039.1	0.9662921348314607	0.9398907103825137
1S35_A	AAA63259.1	0.995260663507109	0.16470588235294117
2J9U_B	AAB67493.1	1.0	0.08289241622574955
2PD2_A	BAB65103.1	1.0	0.9908256880733946
3N7L_A	BAA90661.1	1.0	0.3250388802488336
1P1J_A	DAA08650.1	1.0	0.9831460674157303
3SQF_A	AAC82574.1	0.9894736842105263	0.10307017543859649
1P9A_G	AAA52596.1	0.9962406015037594	0.4226475279106858
3LJB_A	EAX09603.1	1.0	0.33031674208144796
4F3L_A	AAC53200.1	1.0	0.3726635514018692
3V7D_B	CAA29113.1	0.9977777777777778	0.5756410256410256
1XKL_A	AAR87711.1	0.9879518072289156	0.9425287356321839
1SZ2_A	BAB36691.1	0.9968152866242038	0.9720496894409938
3IEZ_A	BAH13867.1	1.0	0.10854503464203233
1Z94_A	AAQ59114.1	0.9927536231884058	0.9256756756756757
3VCA_A	AAK65058.1	1.0	0.9612590799031477
3BEX_A	AAD35964.1	0.9959183673469387	0.976
4M0W_A	AAP82976.1	1.0	0.07178043631245602
2YYU_A	BAD75440.1	1.0	0.9183673469387755
3DMN_A	CCC78350.1	0.9874213836477987	0.20416124837451236
4HR9_A	AAH67505.1	0.9791666666666666	0.6025641025641025
4IM7_A	AAN80428.1	1.0	0.9917864476386037
3CHJ_A	CAB86987.1	1.0	0.9201183431952663
3KYJ_A	CAD32761.1	0.9922480620155039	0.11678832116788321
2P5S_A	AAH23566.1	1.0	0.21187584345479082
1JY2_N	AAI02565.1	1.0	0.0698051948051948
4Q86_A	AAC73991.2	1.0	0.9914821124361158
2ZV2_A	AAD04566.1	1.0	0.6124401913875598
1FYH_B	EAW47931.1	1.0	0.41020408163265304
2Z3Q_B	CAG33345.1	1.0	0.2987551867219917
3F7O_A	AAA91584.1	1.0	0.7717391304347826
2HE2_A	BAD92489.1	0.9509803921568627	0.17446043165467626
3MVU_A	ABF62623.1	0.9908675799086758	0.9601769911504425
1LV7_A	AAC76210.1	0.9960159362549801	0.3875968992248062
2VSH_A	AAK99952.1	1.0	0.9367088607594937
2CYY_A	BAA30629.1	1.0	0.9671052631578947
2Q6Q_A	CAA50630.1	1.0	0.17032967032967034
4FC4_A	ADX19265.1	1.0	0.9222222222222223
1TO4_A	AAA29935.1	1.0	0.9745222929936306
4KP3_C	BAE42441.1	1.0	0.6532258064516129
3H0O_A	ACX76541.1	0.9958333333333333	0.6828571428571428
8I1B_A	CAA28637.1	1.0	0.5407407407407407
1ITW_A	BAA11169.1	0.9986486486486487	0.9959568733153639
2D0V_B	BAE16961.1	1.0	0.6862745098039216
3N52_A	CAA37807.1	1.0	0.6633663366336634
3EHD_A	AAO82079.1	1.0	0.975
4GWI_A	BAE72438.1	0.9791666666666666	0.21171171171171171
3AX2_A	AAB01506.1	0.9714285714285714	0.4657534246575342
4IHC_A	ACS84754.1	1.0	0.9473684210526315
1PMY_A	ACS38778.1	1.0	0.825503355704698
3K6Y_A	CCP46494.1	1.0	0.5703517587939698
1XJD_A	BAG57313.1	0.9964285714285714	0.4793814432989691
3BQK_A	AAQ73926.1	1.0	0.11027732463295269
3ITW_A	CAJ34380.1	0.9916666666666667	0.8623188405797102
4IIY_A	AAY68499.1	0.9970149253731343	0.9681159420289855
4DOL_A	AAG51975.1	0.9903381642512077	0.7118055555555556
3M7F_B	BAE21875.1	1.0	0.15202702702702703
4OJ7_A	ABC37844.1	1.0	0.7881773399014779
1P90_A	AAG29822.1	1.0	0.5040983606557377
2D7I_A	BAG54441.1	1.0	0.8874172185430463
3F9R_A	EAN78058.1	1.0	0.9919028340080972
3E7O_A	BAG70169.1	0.9824561403508771	0.7924528301886793
3LOU_A	AAU46647.1	1.0	0.9452054794520548
1WKO_A	AAB41624.1	1.0	0.9269662921348315
1TFD_A	CAA41424.1	0.9965986394557823	0.42158273381294964
2DD7_A	BAE78442.1	1.0	0.9727272727272728
3GWR_A	AAZ98089.1	0.9918032786885246	0.8402777777777778
3NFD_A	EFG81440.1	0.9777777777777777	0.8571428571428571
1NYC_A	BAB94795.1	0.9908256880733946	0.9642857142857143
2BOY_A	ANS32505.1	0.9960474308300395	0.9882352941176471
2ZGY_A	CAA27818.1	1.0	0.9968847352024922
1UWV_A	AAA69295.1	0.9828009828009828	0.9216589861751152
4K02_A	BAF01394.1	1.0	0.8089171974522293
4ILL_A	AAK42192.1	0.9964028776978417	0.9551724137931035
1L3L_B	AAC28121.1	0.9956140350877193	0.9659574468085106
1M7G_A	AAA81521.1	1.0	0.9811320754716981
3VTH_A	AAM23435.1	0.9986666666666667	0.9920529801324504
4FSD_A	ACN39191.1	0.9968944099378882	0.800498753117207
2IJL_A	AAK88288.1	0.9711538461538461	0.7651515151515151
3OVX_A	AAH02642.1	1.0	0.6536144578313253
1P5D_X	AAG08707.1	1.0	0.978448275862069
1C7G_A	AAA66390.1	1.0	0.9978118161925602
2EHB_A	AED93278.1	1.0	0.8161434977578476
4LLS_A	ABG30254.1	1.0	0.9601328903654485
3RHE_A	AAU28235.1	0.9724770642201835	0.848
4GAK_A	ADB42312.1	0.9790794979079498	0.936
3GM5_A	AAM23650.1	1.0	0.9868421052631579
2PZ0_A	AAM24248.1	1.0	0.9795081967213115
2OGF_A	AAB98398.1	0.9743589743589743	0.926829268292683
2F00_A	CAA38868.1	0.9869848156182213	0.9247967479674797
4BMA_A	EAL84676.1	1.0	0.9117647058823529
3CG0_C	ABB38428.1	0.9920634920634921	0.22241992882562278
3CJJ_A	ABV03807.1	0.9954337899543378	0.6687116564417178
3DQY_A	ABQ79010.1	1.0	0.9722222222222222
1TIB_A	AAC08588.1	1.0	0.9212328767123288
1X6Z_A	CAA26248.1	0.9666666666666667	0.7682119205298014
3W07_A	AAB84635.1	0.9953488372093023	0.9344978165938864
1XX4_A	CAA43488.1	1.0	0.8758620689655172
1V08_A	AAA65946.1	0.9979633401221996	0.8641975308641975
1CDW_A	BAG65425.1	0.994413407821229	0.5579937304075235
2CG7_A	CAC20427.1	1.0	0.13996889580093314
2PS1_A	DAA09792.1	1.0	0.986784140969163
2DG6_A	CAA19998.1	0.995	0.9212962962962963
4RCT_A	AAW89108.1	1.0	0.985632183908046
2J0W_A	AAC43118.1	1.0	0.9933333333333333
1L0S_A	AAG32660.1	0.9885057471264368	0.7889908256880734
2I06_A	BAA14085.1	1.0	0.9838709677419355
3CMY_A	AAP13872.1	0.9833333333333333	0.14603960396039603
2OQ1_A	AAH53878.1	1.0	0.40483870967741936
1FXK_A	AAB85183.1	0.9902912621359223	0.8360655737704918
4J0E_A	CAA80153.1	1.0	0.9899665551839465
3I5R_A	EAW51312.1	1.0	0.11172413793103449
3NX2_A	ACJ26748.1	0.9629629629629629	0.9230769230769231
2VF7_A	AAF12187.1	0.9987730061349693	0.8819068255687974
4KCX_A	AAH47900.1	1.0	0.22894168466522677
2RDM_A	ABR63617.1	0.9834710743801653	0.8947368421052632
4HA6_A	BAD82818.1	0.9980119284294234	0.9580152671755725
2OOQ_A	AAI53301.1	0.9964028776978417	0.19209431345353675
4REV_A	AAA33662.1	1.0	0.7272727272727273
2WHL_A	AML27065.1	0.9659863945578231	0.5748987854251012
4Q8G_A	DAA08012.1	1.0	0.30824372759856633
3Q20_A	BAC09057.1	0.9912280701754386	0.889763779527559
1NZA_A	BAD71179.1	1.0	0.9903846153846154
3TC2_A	AAM10743.1	1.0	0.8153153153153153
4AEZ_A	CAB57442.1	1.0	0.6666666666666666
4NAW_B	AAH93011.1	1.0	0.9637681159420289
2BF6_A	CAA60796.1	0.9977728285077951	0.6446043165467625
2CGQ_A	AAK44261.1	0.9863013698630136	0.8089887640449438
3AIH_A	AAH23513.2	1.0	0.17944535073409462
4RMH_A	AAK51133.1	1.0	0.8271954674220963
3KE3_A	AAZ18050.1	0.9917127071823204	0.9472295514511874
1O2D_A	AAD36001.1	0.9885057471264368	0.9555555555555556
2H29_A	AAW38266.1	1.0	0.9894736842105263
3LL7_A	AAQ66209.1	0.9923664122137404	0.9558823529411765
2R2I_A	AAD47879.1	0.9945652173913043	0.915
2BWK_A	AAH55355.1	1.0	0.8082191780821918
3OMS_A	AAP09394.1	0.9919354838709677	0.9044117647058824
4JMK_A	AAH38231.1	0.9933774834437086	0.23961661341853036
4F3H_A	AAM41570.1	1.0	0.35797101449275365
3EJJ_X	BAB23691.1	0.9963235294117647	0.2770961145194274
2GF0_A	AAD13119.1	1.0	0.8693467336683417
1RDO_1	AAA41554.1	1.0	0.4530612244897959
1TKE_A	BAA15498.1	1.0	0.3483670295489891
3RY4_A	AAH20823.1	0.9941176470588236	0.5331230283911672
1GK9_A	AAD19653.1	1.0	0.28936170212765955
1O6E_A	CAA24801.1	0.9955555555555555	0.3696369636963696
3U7Q_A	CAA30004.1	1.0	0.8458333333333333
4AO9_A	CCE46017.1	1.0	0.9954022988505747
4O5O_A	AEM19922.1	1.0	0.9505703422053232
1WM3_A	AAH71646.1	1.0	0.75
3IUP_A	AAZ61264.1	0.9861878453038674	0.941952506596306
2C8E_E	CAA35828.1	0.995	0.908675799086758
4ABX_A	BAA76704.1	0.9880239520958084	0.3016453382084095
4IRX_A	ACL94367.1	0.9791666666666666	0.8623853211009175
4LN1_A	AAP08895.1	0.993421052631579	0.940809968847352
1VQO_Q	AAV45317.1	1.0	0.979381443298969
3IKB_A	AAN58923.1	0.9842931937172775	0.9591836734693877
2F9D_P	AAC97189.1	0.972972972972973	0.027586206896551724
4AVF_A	AAG07157.1	1.0	0.6408163265306123
3PC6_A	AAH55900.1	0.9896907216494846	0.15141955835962145
3VUS_A	BAA35805.2	1.0	0.39078751857355126
1NU7_D	AAO65980.2	1.0	0.42511346444780634
1DM5_A	AAA29206.1	0.9968253968253968	0.9905362776025236
4MT8_A	AEC09904.1	0.99	0.16123778501628663
1N0W_A	AAD49705.1	1.0	0.5970588235294118
2FN9_A	AAD36037.1	0.9964285714285714	0.8611111111111112
2RE7_A	AAZ18059.1	1.0	0.7878787878787878
1NPS_A	AAA25407.1	1.0	0.5057471264367817
3WAD_A	BAD08357.1	1.0	0.9476190476190476
3O8M_A	CAH00663.1	1.0	0.9711934156378601
4QM9_A	CAB15092.1	1.0	0.9506172839506173
3CRY_A	AAH13937.1	0.9940828402366864	0.8888888888888888
4B6G_A	AAF41680.1	0.9963636363636363	0.9647887323943662
4NDO_B	ACO80442.1	1.0	0.9591078066914498
2XCZ_A	CAE20678.1	1.0	0.9827586206896551
4XEL_A	AAG07418.1	1.0	0.9772727272727273
3E61_A	BAE18541.1	0.9914893617021276	0.7147239263803681
3EB7_A	AGM16384.1	1.0	0.5055793991416309
3IWA_A	ABM27200.1	1.0	0.6964912280701754
3BE3_A	CAE35314.1	1.0	0.9146341463414634
2ZQ7_A	BAA07082.1	0.9885057471264368	0.8835616438356164
4EWG_A	ACC69892.1	1.0	0.9951219512195122
4R2K_A	AAL20579.1	0.9967845659163987	0.9810126582278481
3S4L_A	AAB98379.1	0.9949238578680203	0.8
1GVN_A	AAR27198.1	1.0	0.967032967032967
1U58_A	CAJ86568.1	1.0	0.5796344647519582
2DCK_A	BAA82316.1	1.0	0.9014084507042254
4NRN_A	AAD07941.1	1.0	0.989010989010989
3EFP_A	BAA15315.1	1.0	0.9951219512195122
4G6D_B	AAX92149.1	1.0	0.9949748743718593
3CYJ_A	ABG05634.1	1.0	0.9889807162534435
3NT8_A	AAD13340.1	1.0	0.9435294117647058
1USP_A	AAF11408.1	0.9925925925925926	0.9571428571428572
4AHC_A	BAA02362.1	0.9857954545454546	0.8943298969072165
3E39_A	ABB37588.1	1.0	0.9719101123595506
1EB6_A	BAE66344.1	1.0	0.5014164305949008
4LYA_A	ABO65801.1	0.9881422924901185	0.33783783783783783
2H98_A	CAG68308.1	0.9907407407407407	0.7039473684210527
4KG1_A	CAP49592.1	1.0	0.367816091954023
3LRQ_A	BAB64471.1	0.9875	0.10941828254847645
3AKM_A	AAA52417.1	1.0	0.9849624060150376
1QZZ_A	AAA83421.1	1.0	0.9066666666666666
3W7A_A	BAH36887.1	1.0	0.9905660377358491
1GVE_A	AAH78872.2	1.0	0.9878048780487805
3JTZ_A	PWF35870.1	1.0	0.1828978622327791
2FSW_A	AAQ65978.1	1.0	0.9428571428571428
2XU0_A	ACJ68328.1	0.9865771812080537	0.1793411956079707
1MPP_A	CAA29568.1	0.988795518207283	0.8247663551401869
2HUO_A	AAV65815.1	1.0	0.9020979020979021
3P6A_A	AAP36089.1	1.0	0.4028103044496487
3BEO_A	AAT34651.1	1.0	0.9867021276595744
4MKS_A	ABJ60668.1	0.9975	0.9214780600461894
1COJ_A	AAD34161.1	1.0	0.985981308411215
4HTY_A	AFJ05146.1	0.99079754601227	0.8873626373626373
2WSR_A	CAA27559.1	0.9545454545454546	0.9203187250996016
4PBC_A	CAR51014.1	1.0	0.9320388349514563
1CC8_A	CAA96166.1	1.0	0.972972972972973
3EO4_A	AAB99065.1	0.9871794871794872	0.31752577319587627
1AU1_A	BAG70266.1	1.0	0.8877005347593583
4DXY_A	ABD25921.1	0.9975369458128078	0.9688995215311005
3BED_A	AAO80316.1	0.9834710743801653	0.85
2O0Y_A	ABG98719.1	0.99581589958159	0.9118773946360154
2E8G_A	BAA29625.1	1.0	0.9917355371900827
3IDW_A	AAB23985.1	1.0	0.05301204819277108
3STY_A	ADK38535.1	0.9961240310077519	0.9661654135338346
3B9T_A	ABE50371.1	0.9779951100244498	0.8264462809917356
4J2C_A	BAG35349.1	0.9814814814814815	0.4140625
1SXR_A	CAD89118.1	0.9940476190476191	0.7990430622009569
1U0T_A	SIU00325.1	1.0	0.8668831168831169
2G8L_A	BAA30687.1	0.9927536231884058	0.9513888888888888
3ONM_A	ABS46613.1	0.9947368421052631	0.6096774193548387
3UK1_A	ABC37329.1	1.0	0.9406657018813314
2IQY_A	CAA50708.1	1.0	0.9790575916230366
3NVQ_A	AAC34741.1	1.0	0.9019292604501608
3A0S_A	AAD36429.1	0.9895833333333334	0.12566137566137567
2C2Q_A	AAF10293.1	0.994535519125683	0.91
2X6R_A	BAA30133.1	0.9975550122249389	0.9784172661870504
4H12_A	AAT77613.1	1.0	0.19224422442244224
1ZUD_2	BAE77328.1	1.0	0.9701492537313433
3E96_A	BAD65549.1	1.0	0.9641693811074918
3IG2_A	BAD49314.1	0.9945945945945946	0.2241169305724726
3M3M_A	AAY93616.1	0.9897959183673469	0.9603960396039604
1YWQ_A	AAP08818.1	1.0	0.9900497512437811
2P9O_A	CAB51171.1	1.0	0.7664670658682635
2FN0_A	CAB46570.1	1.0	0.9379310344827586
2YZQ_A	BAA30898.1	0.9955357142857143	0.7797202797202797
1HQS_A	CAB14873.1	0.9976303317535545	0.9929245283018868
2QVT_A	ABF56216.1	1.0	0.7483443708609272
2QNL_A	ABG57966.1	0.9937106918238994	0.9753086419753086
3QI7_A	CAJ69587.1	0.9884393063583815	0.8636363636363636
1XKP_B	AAS58565.1	1.0	0.9596774193548387
4J8M_A	EAW75561.1	0.9962264150943396	0.6534653465346535
1MXI_A	AAC22424.1	1.0	0.968944099378882
3LYC_A	ABR44790.1	0.9957627118644068	0.8801498127340824
2PMA_A	AAU26192.1	0.9767441860465116	0.7159090909090909
1X7D_A	AAN69134.1	0.9969879518072289	0.9430199430199431
2FBI_A	AAG07522.1	1.0	0.9645390070921985
3F44_A	AAV42382.1	0.9752475247524752	0.8954545454545455
3L8C_A	AAT87178.1	0.9959919839679359	0.9688109161793372
1FO8_A	AAA31493.1	0.996969696969697	0.734375
2GFI_A	ABN04184.1	1.0	0.9913419913419913
2VXZ_A	CAG25623.1	1.0	0.9036144578313253
4WD6_A	ADD91577.1	1.0	0.8690476190476191
4NX9_A	AAC28557.1	0.9927007299270073	0.7010309278350515
3QWN_A	EDM19513.1	0.9950738916256158	0.8559322033898306
4LUB_A	AAN58505.1	1.0	0.677536231884058
1UIK_A	BAC78524.1	1.0	0.5852090032154341
3I9Y_A	BAC62018.1	0.9956331877729258	0.23053589484327602
2H62_C	BAF84453.1	1.0	0.1575984990619137
1M5S_A	AAZ69952.1	0.9966329966329966	0.9932885906040269
1FSO_A	AAP35530.1	0.9637681159420289	0.6487804878048781
1XQR_A	BAC85399.1	0.99375	0.4428969359331476
3FSA_A	CAA30279.1	0.9672131147540983	0.7919463087248322
2ARH_A	AAC07745.1	0.9846153846153847	0.9458128078817734
3LE2_A	AAP37840.1	1.0	0.9923857868020305
3GYC_A	ABR45000.1	0.9946091644204852	0.8785714285714286
2W90_A	BAD76629.1	0.9914712153518124	0.9872611464968153
3K85_A	AAO75581.1	0.9831649831649831	0.836676217765043
3LV4_A	AAU25654.2	0.988399071925754	0.8949579831932774
1WR2_A	BAA30907.1	1.0	0.9832635983263598
3DAD_A	BAD92821.1	1.0	0.16695652173913045
4KHB_B	EGS17694.1	1.0	0.3076923076923077
1LPB_A	AAZ22441.1	0.9882352941176471	0.7433628318584071
4OXI_A	AAF94733.1	1.0	0.9443447037701975
2ZOC_A	AAA51740.1	1.0	0.9906832298136646
4NFD_A	CAH10711.1	0.9833333333333333	0.5175438596491229
3TQT_A	AAO90841.2	1.0	0.93048128342246
1K78_A	AAR27591.1	1.0	0.4290657439446367
